claim_id,customer_id,incident_cause,claim_date,claim_area,police_report,claim_type,claim_amount,total_policy_claims,fraudulent,gender,DateOfBirth,State,Contact,Segment,Age,AgeCategory,Region
32756328,30864915,Driver error,2018-05-28,Auto,No,Material only,2440.0,1,No,Male,1982-07-09,Louisiana,231-692-9132,Gold,42,Adult,South
80167666,44665885,Other driver error,2018-07-07,Auto,Yes,Material and injury,40170.0,1,No,Female,1994-08-15,Connecticut,312-791-7619,Platinum,29,Adult,Northeast
2772206,14604149,Driver error,2017-03-29,Auto,Yes,Material and injury,36350.0,1,No,Male,1964-04-07,Illinois,458-539-9346,Platinum,60,Adult,Midwest
41574198,9600820,Other causes,2018-09-06,Auto,Unknown,Injury only,29830.0,1,No,Female,1962-02-19,Minnesota,356-384-4378,Gold,62,Adult,Midwest
51377827,54275114,Other driver error,2018-05-14,Auto,Yes,Material and injury,29530.0,1,No,Male,1968-07-22,Montana,913-256-4138,Gold,56,Adult,West
81369109,24065986,Natural causes,2018-10-03,Home,Yes,Injury only,34970.0,1,No,Male,1998-11-25,Pennsylvania,416-398-8934,Silver,25,Youth,Northeast
62827687,52208972,Other causes,2018-02-02,Home,No,Material only,2550.0,1,No,Female,1976-12-22,Oregon,563-624-6872,Silver,47,Adult,West
22489374,13435761,Natural causes,2017-04-18,Auto,No,Material only,2590.0,1,No,Female,1973-07-24,Georgia,241-382-4182,Gold,51,Adult,South
55881539,64916376,Other causes,2017-01-27,Auto,No,Material only,2850.0,2,No,Male,1999-07-24,Maryland,723-957-1396,Platinum,25,Youth,South
49545697,35895151,Driver error,2018-03-08,Auto,No,Material only,2470.0,3,No,Male,1976-08-12,Vermont,158-152-8735,Platinum,47,Adult,Northeast
2248378,8201624,Natural causes,2017-05-22,Auto,No,Material only,2932.5,4,Yes,Female,1980-11-11,Nevada,761-527-7361,Platinum,43,Adult,West
21658094,55933927,Other causes,2018-07-20,Home,No,Material and injury,27404.5,2,Yes,Male,1965-11-02,Alabama,143-139-8267,Gold,58,Adult,South
86096444,65899365,Driver error,2018-07-14,Auto,No,Material and injury,34160.0,1,No,Female,1973-07-25,Texas,135-971-8567,Platinum,51,Adult,South
32067078,57025376,Other driver error,2017-05-15,Auto,No,Material only,1430.0,1,No,Female,1965-09-20,Ohio,724-817-2586,Silver,58,Adult,Midwest
96864459,92189083,Natural causes,2018-05-28,Auto,Yes,Injury only,19960.0,4,No,Male,1964-05-07,Tennessee,935-642-8416,Gold,60,Adult,South
45600936,83836752,Other driver error,2018-04-24,Auto,No,Material only,1480.0,2,No,Female,1986-05-24,Mississippi,435-561-9674,Platinum,38,Adult,South
85493235,43806629,Other driver error,2018-07-07,Home,No,Material only,2960.0,3,No,Female,1986-11-05,Minnesota,561-183-4857,Gold,37,Adult,Midwest
65990431,7303971,Natural causes,2018-06-03,Auto,No,Material only,1170.0,1,No,Male,1992-03-12,Maine,691-856-6412,Silver,32,Adult,Northeast
52113932,35189228,Driver error,2018-06-17,Home,Unknown,Material only,1280.0,1,No,Male,1974-10-29,Rhode Island,951-982-4276,Gold,49,Adult,Northeast
33229705,47879133,Natural causes,2018-02-22,Auto,No,Material only,1110.0,4,No,Female,1981-12-16,Connecticut,918-957-1486,Gold,42,Adult,Northeast
31609133,25550440,Natural causes,2018-03-08,Auto,Unknown,Material and injury,17721.5,1,Yes,Male,1984-08-11,New York,173-589-2678,Gold,39,Adult,Northeast
48386458,38718253,Other causes,2017-11-13,Auto,Unknown,Injury only,30060.0,1,No,Male,1968-07-19,Illinois,423-385-8591,Gold,56,Adult,Midwest
37692448,44632301,Other driver error,2018-01-06,Auto,Yes,Injury only,44666.0,1,Yes,Female,1981-02-23,West Virginia,261-697-1863,Silver,43,Adult,South
50552314,46691405,Other causes,2017-07-22,Auto,Unknown,Injury only,28230.0,1,No,Male,1999-12-03,New York,849-637-4683,Gold,24,Youth,Northeast
59164542,96395873,Crime,2017-09-20,Auto,No,Material only,2410.0,1,No,Female,1963-10-13,Pennsylvania,397-921-2875,Platinum,60,Adult,Northeast
35976362,25582668,Natural causes,2017-06-11,Auto,No,Material only,1265.0,1,Yes,Female,1993-06-20,South Dakota,843-873-3714,Platinum,31,Adult,Midwest
61950339,21969808,Natural causes,2018-05-21,Auto,No,Material only,1725.0,1,Yes,Female,1998-10-07,Iowa,961-647-1945,Platinum,25,Youth,Midwest
86644908,56525103,Other driver error,2018-04-17,Auto,Unknown,Injury only,19320.0,1,No,Male,1999-12-27,Colorado,312-385-7329,Gold,24,Youth,West
98940053,59510159,Other driver error,2017-05-15,Auto,No,Material only,2430.0,3,No,Male,1981-05-27,Indiana,421-734-8421,Gold,43,Adult,Midwest
49974494,76666463,Crime,2017-08-11,Auto,No,Material only,1000.0,2,No,Female,1991-01-30,Delaware,614-357-3216,Gold,33,Adult,South
26308516,10330113,Other causes,2017-12-17,Auto,No,Material and injury,29060.0,3,No,Female,1996-02-23,Idaho,124-294-1973,Platinum,28,Adult,West
9129053,85250389,Other driver error,2017-03-02,Auto,Unknown,Injury only,24380.0,1,Yes,Female,1967-05-08,Texas,827-367-5247,Platinum,57,Adult,South
13865732,17330419,Crime,2017-03-16,Auto,Unknown,Material and injury,33210.0,1,No,Female,1998-12-15,Delaware,625-981-8926,Silver,25,Youth,South
53902980,62935855,Other driver error,2017-08-18,Auto,No,Material only,2370.0,1,No,Male,1993-12-16,Maryland,162-183-8139,Gold,30,Adult,South
52239485,27304494,Other causes,2018-06-17,Auto,Unknown,Material and injury,26630.0,1,No,Male,1965-05-11,Missouri,214-139-4297,Gold,59,Adult,Midwest
53831641,15820948,Driver error,2017-09-27,Auto,Yes,Material and injury,14570.0,1,No,Male,1964-02-22,Texas,583-641-3184,Silver,60,Adult,South
97044473,25989608,Other driver error,2017-06-18,Auto,No,Material only,1700.0,1,No,Female,1997-03-04,Iowa,498-475-7823,Gold,27,Adult,Midwest
55084633,64214079,Other causes,2017-06-18,Auto,Yes,Material and injury,30230.0,1,No,Male,1981-02-26,Maine,579-765-9642,Gold,43,Adult,Northeast
54580698,58468142,Natural causes,2017-05-09,Auto,No,Material only,1300.0,1,No,Female,1995-03-21,Texas,684-172-1892,Gold,29,Adult,South
39063220,12108789,Other causes,2018-03-14,Auto,Yes,Material and injury,23851.0,1,Yes,Female,1967-04-09,Iowa,529-962-3471,Gold,57,Adult,Midwest
37576598,25365364,Other causes,2017-02-10,Auto,No,Material only,1100.0,2,No,Male,1973-04-29,Rhode Island,362-491-4692,Platinum,51,Adult,Northeast
70575561,76339681,Crime,2018-09-06,Home,Unknown,Material only,1910.0,1,No,Female,1990-03-08,Michigan,843-529-3256,Platinum,34,Adult,Midwest
97666948,97514724,Driver error,2017-01-01,Home,No,Injury only,19120.0,1,No,Male,1969-06-08,Florida,641-684-7986,Platinum,55,Adult,South
6429479,14501963,Driver error,2017-10-24,Auto,No,Material and injury,47748.0,3,Yes,Male,1980-10-24,New Mexico,978-631-4759,Gold,43,Adult,West
76762783,41673539,Crime,2018-01-06,Auto,Yes,Material and injury,44838.5,1,Yes,Female,1997-03-23,Idaho,738-935-7236,Platinum,27,Adult,West
45452514,47730331,Other causes,2018-08-23,Home,Unknown,Material only,1580.0,1,No,Male,1984-08-02,Maryland,295-618-9248,Platinum,39,Adult,South
39518274,91180828,Other causes,2018-09-26,Auto,Unknown,Material and injury,28382.0,1,Yes,Female,1987-03-17,Michigan,136-473-6752,Platinum,37,Adult,Midwest
32160912,86237672,Natural causes,2018-02-09,Auto,Unknown,Material only,1530.0,1,No,Male,1963-07-26,Illinois,384-642-8162,Gold,61,Adult,Midwest
6313876,47437882,Other driver error,2017-06-25,Auto,Unknown,Material and injury,27830.0,2,No,Male,1988-01-04,Arkansas,819-543-1365,Platinum,36,Adult,South
62249925,87092211,Driver error,2018-10-09,Auto,No,Material only,2340.0,1,No,Male,1980-06-20,Maine,128-398-1894,Silver,44,Adult,Northeast
80402957,49820646,Driver error,2018-09-06,Auto,Unknown,Material and injury,22011.0,2,Yes,Male,1984-03-03,Illinois,761-237-6184,Silver,40,Adult,Midwest
27354249,77542013,Driver error,2017-05-15,Auto,No,Material only,2540.0,1,No,Male,1977-10-19,Colorado,652-914-5274,Platinum,46,Adult,West
24770112,40950455,Natural causes,2017-08-24,Auto,No,Material only,2790.0,1,No,Male,1978-09-19,Texas,679-963-5234,Gold,45,Adult,South
66888980,97115629,Other causes,2018-04-04,Auto,No,Material only,2910.0,1,No,Female,1996-09-22,Montana,295-347-9854,Gold,27,Adult,West
68461060,30831279,Other causes,2017-01-27,Auto,Yes,Injury only,20720.0,1,No,Male,1984-05-28,Maine,516-973-5972,Silver,40,Adult,Northeast
54174244,28866353,Crime,2017-09-14,Auto,No,Material only,2334.5,1,Yes,Male,1967-03-07,Idaho,973-967-2815,Silver,57,Adult,West
24522981,23142036,Other driver error,2017-08-04,Auto,Yes,Material only,1600.0,1,No,Female,1984-03-10,Colorado,628-758-6123,Gold,40,Adult,West
6643536,89986804,Other causes,2017-11-27,Auto,Yes,Material and injury,37380.0,1,No,Female,1966-04-02,Louisiana,163-572-9136,Silver,58,Adult,South
80758625,44467682,Driver error,2018-04-04,Home,No,Material only,1460.0,4,No,Male,1993-12-27,Indiana,571-162-2735,Gold,30,Adult,Midwest
80523716,45812655,Driver error,2018-10-16,Home,No,Material only,1790.0,1,No,Male,1995-08-11,Virginia,123-346-2854,Gold,28,Adult,South
48518908,49531152,Driver error,2017-01-21,Auto,Unknown,Material only,1040.0,1,No,Male,1971-02-23,Florida,857-681-7518,Platinum,53,Adult,South
18739929,5152503,Crime,2017-01-07,Auto,No,Material only,1759.5,4,Yes,Male,1975-08-27,North Dakota,126-721-7382,Silver,48,Adult,Midwest
94983660,41093135,Driver error,2018-03-08,Auto,Unknown,Material and injury,29480.0,1,No,Female,1982-03-13,Nevada,273-769-6917,Gold,42,Adult,West
73658027,61806100,Crime,2017-09-20,Auto,Unknown,Material only,1040.0,2,No,Female,1992-01-07,Oregon,927-618-7894,Platinum,32,Adult,West
81308209,81909700,Natural causes,2018-04-04,Home,No,Material only,2440.0,1,No,Female,1961-01-14,Indiana,392-153-3128,Platinum,63,Adult,Midwest
39795153,7891758,Natural causes,2018-07-07,Auto,No,Material only,1140.0,1,No,Male,1982-01-16,Idaho,596-842-1325,Platinum,42,Adult,West
29685280,95560169,Other driver error,2017-02-23,Auto,Unknown,Injury only,34950.0,1,No,Male,1973-03-25,Rhode Island,597-124-3297,Platinum,51,Adult,Northeast
77152566,48477566,Other driver error,2017-03-22,Auto,No,Material only,2980.0,1,No,Female,1992-10-22,Arkansas,641-298-6278,Platinum,31,Adult,South
30280492,84147585,Driver error,2017-01-07,Auto,Unknown,Material only,2380.0,1,No,Female,1985-03-15,Florida,596-319-8236,Gold,39,Adult,South
23938559,85357756,Driver error,2017-02-23,Auto,No,Material only,2130.0,1,No,Female,1962-01-29,Missouri,654-352-4582,Silver,62,Adult,Midwest
2432399,53539195,Other causes,2017-12-24,Home,No,Material only,2480.0,1,No,Male,1980-07-22,Colorado,125-613-7698,Platinum,44,Adult,West
72674711,9775143,Other driver error,2018-06-03,Auto,No,Material only,2130.0,1,No,Female,1995-01-10,Louisiana,921-936-1682,Silver,29,Adult,South
54642809,39959491,Driver error,2018-09-06,Auto,Unknown,Material only,2720.0,1,No,Female,1995-04-07,Delaware,139-742-5417,Silver,29,Adult,South
98163164,69355027,Crime,2018-09-26,Auto,Unknown,Material only,2950.0,1,No,Female,1964-12-17,Missouri,354-352-3891,Silver,59,Adult,Midwest
3679965,95639174,Natural causes,2017-08-04,Auto,No,Material only,2840.0,4,No,Male,1962-04-18,Maryland,574-785-1593,Platinum,62,Adult,South
68733687,82028774,Driver error,2017-03-29,Auto,Unknown,Material and injury,38065.0,4,Yes,Male,1960-07-05,Maine,935-874-7328,Platinum,64,Senior,Northeast
83531718,48673624,Driver error,2017-10-10,Auto,Yes,Material and injury,26440.0,2,No,Female,1976-03-21,Idaho,536-156-4179,Platinum,48,Adult,West
89824066,41009394,Other causes,2017-02-23,Auto,No,Material only,12467.68137254902,4,Yes,Female,1984-07-06,Utah,384-934-5241,Gold,40,Adult,West
47009317,42726730,Other causes,2018-05-07,Auto,Unknown,Material and injury,28400.0,1,No,Female,1966-03-03,Illinois,925-473-6217,Gold,58,Adult,Midwest
75950191,18062339,Driver error,2018-10-03,Auto,Unknown,Material only,1320.0,1,No,Male,1976-05-10,Missouri,572-567-1943,Silver,48,Adult,Midwest
19454050,6540281,Other causes,2018-01-13,Auto,No,Material only,2120.0,1,No,Male,1993-02-08,Arkansas,196-527-8275,Silver,31,Adult,South
41214204,61582066,Natural causes,2018-02-15,Auto,No,Material only,2000.0,1,No,Female,1997-04-04,Georgia,385-513-8153,Platinum,27,Adult,South
14042956,49058491,Crime,2017-10-17,Auto,Unknown,Material only,2150.0,1,No,Female,1973-02-28,Alabama,794-453-2839,Platinum,51,Adult,South
42133860,3124373,Natural causes,2017-01-21,Auto,Unknown,Material only,1350.0,2,No,Male,1979-12-18,Iowa,527-891-4692,Platinum,44,Adult,Midwest
7265365,5345468,Other causes,2017-07-08,Auto,Unknown,Injury only,18570.0,1,No,Female,1993-03-21,Delaware,279-185-9127,Platinum,31,Adult,South
78221963,84147585,Driver error,2018-04-10,Auto,Yes,Injury only,14430.0,4,No,Male,1972-10-18,Alaska,743-569-4783,Gold,51,Adult,West
1654201,85357756,Driver error,2018-06-23,Auto,Unknown,Material only,2510.0,1,No,Male,1970-01-02,Pennsylvania,915-698-3649,Platinum,54,Adult,Northeast
41779510,53539195,Driver error,2018-10-03,Home,No,Injury only,25040.0,1,No,Male,1989-10-02,Nevada,914-342-8239,Gold,34,Adult,West
47786788,47153140,Natural causes,2017-10-24,Auto,No,Material only,1700.0,1,No,Male,1990-07-22,Idaho,738-413-2418,Platinum,34,Adult,West
2725264,34369658,Other causes,2017-05-22,Auto,No,Material only,2330.0,1,No,Female,1985-08-05,Indiana,897-847-6547,Gold,38,Adult,Midwest
7384147,14477985,Natural causes,2017-05-02,Auto,Unknown,Injury only,13100.0,5,No,Male,1998-07-09,Nebraska,496-361-3285,Silver,26,Adult,Midwest
36174594,66521317,Natural causes,2017-03-16,Auto,No,Material only,12467.68137254902,1,No,Male,1991-09-03,South Dakota,519-549-9375,Silver,32,Adult,Midwest
91772998,9081086,Driver error,2018-04-24,Auto,Yes,Injury only,34470.0,1,No,Male,1976-08-06,Washington,254-273-2185,Silver,47,Adult,West
8216191,47237571,Other causes,2018-08-16,Home,No,Material and injury,40930.0,1,No,Female,1984-11-14,Michigan,982-854-4365,Platinum,39,Adult,Midwest
63017412,30308357,Driver error,2018-04-04,Auto,No,Material only,1950.0,6,No,Female,1984-06-04,South Carolina,264-374-5794,Platinum,40,Adult,South
91609100,47830476,Natural causes,2017-04-12,Auto,Unknown,Material only,1440.0,1,No,Female,1984-05-25,Nevada,649-742-8132,Silver,40,Adult,West
39219616,19269962,Other causes,2018-09-26,Auto,No,Material only,2240.0,2,No,Female,1996-08-06,New Hampshire,495-732-2638,Silver,27,Adult,Northeast
91475471,21831191,Driver error,2018-02-09,Auto,Unknown,Material and injury,36810.0,1,No,Male,1994-06-25,Wisconsin,928-163-5178,Platinum,30,Adult,Midwest
67389802,91010040,Crime,2018-08-16,Auto,No,Material only,2460.0,1,No,Male,1998-01-27,Virginia,329-421-9842,Gold,26,Adult,South
17961815,69050904,Natural causes,2018-07-14,Auto,No,Material only,1060.0,1,No,Female,1996-02-19,Idaho,561-736-4597,Gold,28,Adult,West
16637107,69128619,Natural causes,2018-08-23,Home,No,Material and injury,19040.0,4,No,Male,1991-05-18,Oklahoma,728-846-5942,Gold,33,Adult,South
18226024,76933532,Other causes,2018-01-26,Auto,No,Material only,2150.0,3,No,Female,1976-10-04,Pennsylvania,892-468-9436,Platinum,47,Adult,Northeast
83706832,25174766,Other driver error,2017-02-23,Auto,No,Material only,1060.0,1,No,Female,1995-07-19,Vermont,298-139-6894,Platinum,29,Adult,Northeast
38488079,38923726,Other causes,2018-07-27,Auto,No,Injury only,26850.0,1,No,Female,1988-04-28,Vermont,182-927-4389,Gold,36,Adult,Northeast
30691877,53225913,Crime,2017-10-31,Auto,No,Material only,3381.0,2,Yes,Female,1964-04-08,Wyoming,568-238-7849,Silver,60,Adult,West
52826622,83086717,Driver error,2017-02-17,Auto,No,Material and injury,23940.0,1,No,Male,1965-10-12,South Carolina,948-634-1547,Gold,58,Adult,South
22476903,40460125,Other causes,2017-02-03,Auto,No,Material only,1564.0,1,Yes,Female,1997-12-29,Kentucky,149-439-8456,Silver,26,Adult,South
86506515,88200222,Crime,2018-03-28,Auto,Unknown,Material only,1780.0,1,No,Female,1966-09-15,New Mexico,234-625-7536,Silver,57,Adult,West
69620654,88878373,Other causes,2017-01-21,Auto,Unknown,Material only,3001.5,2,Yes,Female,1966-07-05,Connecticut,536-642-3159,Gold,58,Adult,Northeast
3487779,97545319,Crime,2018-06-30,Auto,No,Injury only,33520.0,1,No,Male,1963-04-18,Oregon,749-261-7893,Silver,61,Adult,West
75470279,64610611,Driver error,2018-01-26,Auto,Yes,Injury only,35910.0,3,No,Male,1987-07-15,Missouri,854-324-1974,Silver,37,Adult,Midwest
48386154,24310699,Natural causes,2018-01-26,Auto,Unknown,Material only,1210.0,1,No,Male,1981-11-21,Maine,857-617-2867,Platinum,42,Adult,Northeast
52262269,42569977,Other driver error,2017-04-18,Auto,Yes,Material and injury,36170.0,1,No,Female,1997-03-24,Mississippi,532-438-5347,Silver,27,Adult,South
79783763,34803042,Driver error,2018-03-21,Auto,No,Material only,1265.0,1,Yes,Female,1969-01-01,Michigan,148-169-8712,Platinum,55,Adult,Midwest
89665136,25512276,Driver error,2017-11-13,Auto,No,Material and injury,16380.0,1,No,Male,1983-12-18,New York,748-391-1549,Gold,40,Adult,Northeast
40283824,9205013,Driver error,2018-06-17,Auto,Yes,Material and injury,23430.0,1,No,Male,1963-12-11,Delaware,239-368-6759,Platinum,60,Adult,South
74043997,29517588,Natural causes,2018-08-03,Auto,No,Material only,2553.0,4,Yes,Female,1999-09-15,Ohio,783-978-8392,Silver,24,Youth,Midwest
45864947,71462870,Crime,2017-11-13,Auto,No,Material only,1870.0,3,No,Male,1981-04-27,New Jersey,495-278-7638,Platinum,43,Adult,Northeast
54333326,53886536,Driver error,2017-07-28,Auto,No,Material only,2270.0,1,No,Male,1960-08-19,Florida,879-351-3681,Gold,63,Adult,South
93183406,89279737,Driver error,2017-10-31,Auto,No,Material and injury,21920.0,1,No,Female,1964-11-04,Oklahoma,912-289-1532,Platinum,59,Adult,South
8199355,5027573,Natural causes,2017-02-10,Auto,No,Material only,1490.0,1,No,Male,1989-08-27,New Mexico,948-589-4138,Gold,34,Adult,West
10852541,69204774,Other causes,2018-05-01,Auto,No,Material only,2265.5,1,Yes,Male,1960-06-18,Massachusetts,613-746-6123,Platinum,64,Senior,Northeast
21734808,9466593,Driver error,2017-08-11,Auto,No,Material only,1472.0,1,Yes,Female,1978-05-21,Connecticut,826-527-2935,Gold,46,Adult,Northeast
10245277,30679789,Crime,2018-06-10,Auto,Unknown,Injury only,36010.0,2,No,Female,1971-07-27,Rhode Island,571-543-7321,Silver,53,Adult,Northeast
63191767,15000907,Driver error,2017-07-08,Auto,No,Material only,2340.0,3,No,Male,1964-07-27,New Hampshire,658-953-7692,Silver,60,Adult,Northeast
52752958,96795364,Other causes,2017-11-13,Auto,Unknown,Material only,2250.0,1,No,Female,1963-07-27,Texas,548-374-3892,Silver,61,Adult,South
31711102,33152432,Other driver error,2018-03-01,Auto,No,Material only,1500.0,1,No,Female,1988-03-25,Illinois,752-932-1462,Gold,36,Adult,Midwest
64659108,42867092,Other causes,2018-05-28,Auto,No,Injury only,12467.68137254902,1,Yes,Female,1970-08-22,South Carolina,596-249-8736,Silver,53,Adult,South
72987943,47145694,Other driver error,2017-08-31,Auto,No,Material only,1590.0,1,No,Female,1961-07-18,Montana,642-359-2349,Gold,63,Adult,West
79708200,72833735,Crime,2018-04-24,Auto,Unknown,Material only,2495.5,1,Yes,Female,1971-01-17,Kentucky,893-531-9732,Silver,53,Adult,South
97455990,3771583,Other causes,2017-01-27,Auto,No,Material only,1242.0,1,Yes,Female,1978-02-12,Oklahoma,972-634-1294,Silver,46,Adult,South
51408016,8609975,Natural causes,2017-02-10,Auto,No,Material only,2890.0,1,No,Male,1967-12-27,Tennessee,142-326-1568,Platinum,56,Adult,South
44394229,29235935,Driver error,2017-08-24,Auto,Yes,Injury only,30500.0,1,No,Female,1998-10-27,Maryland,281-869-9351,Platinum,25,Youth,South
90369587,35459428,Driver error,2017-03-09,Auto,No,Injury only,32040.0,6,No,Male,1991-11-06,New Hampshire,642-462-7695,Silver,32,Adult,Northeast
31487982,2917414,Other causes,2017-03-16,Auto,No,Material and injury,17070.0,1,No,Female,1982-08-30,South Dakota,725-146-3826,Platinum,41,Adult,Midwest
15510973,55982230,Other driver error,2018-01-06,Auto,Unknown,Material and injury,29428.5,1,Yes,Male,1991-05-05,Missouri,152-467-3764,Platinum,33,Adult,Midwest
40870759,69872861,Other causes,2017-03-02,Home,No,Material only,2900.0,3,No,Female,1964-03-05,Virginia,872-897-8156,Silver,60,Adult,South
81034752,44866465,Other causes,2017-11-13,Auto,Yes,Injury only,31240.0,1,No,Male,1992-08-31,South Dakota,738-518-3125,Silver,31,Adult,Midwest
77521871,39554038,Driver error,2018-07-14,Auto,No,Material only,2047.0,1,Yes,Male,1970-04-05,Montana,537-231-1768,Silver,54,Adult,West
23669610,14712345,Natural causes,2018-01-20,Auto,Unknown,Material only,1630.0,1,No,Male,1992-12-05,Tennessee,527-732-1987,Silver,31,Adult,South
61635645,41660480,Driver error,2018-06-23,Home,No,Material only,12467.68137254902,1,No,Female,1980-01-11,Idaho,439-961-5261,Silver,44,Adult,West
95115614,53981675,Driver error,2018-03-21,Auto,No,Material and injury,21940.0,1,No,Male,1986-04-09,South Carolina,839-731-7381,Platinum,38,Adult,South
45780237,287476,Natural causes,2017-10-17,Auto,Unknown,Material only,1621.5,2,Yes,Male,1988-07-28,Florida,364-598-1549,Silver,36,Adult,South
46992958,58378868,Driver error,2018-04-10,Auto,No,Material only,1240.0,2,No,Female,1984-10-29,Iowa,367-512-2167,Gold,39,Adult,Midwest
37713174,62960540,Other causes,2018-06-03,Auto,No,Injury only,34390.0,4,No,Male,1988-07-29,Tennessee,159-976-1642,Silver,36,Adult,South
13952270,36780334,Natural causes,2018-02-22,Auto,No,Material only,2340.0,1,No,Male,1976-01-11,Vermont,253-864-1967,Silver,48,Adult,Northeast
45544311,17814402,Driver error,2017-02-03,Auto,No,Material and injury,35480.0,1,No,Female,1984-07-14,Pennsylvania,136-379-5432,Silver,40,Adult,Northeast
4342527,4420512,Natural causes,2017-01-07,Auto,No,Material only,1860.0,1,No,Male,1991-05-27,Pennsylvania,316-643-2935,Silver,33,Adult,Northeast
16347699,51485708,Crime,2018-09-19,Auto,No,Material only,2010.0,1,No,Female,1997-04-23,Wisconsin,219-562-9756,Gold,27,Adult,Midwest
88554126,71496799,Natural causes,2017-06-04,Auto,No,Material only,2520.0,1,No,Male,1995-05-27,North Dakota,843-251-7481,Platinum,29,Adult,Midwest
74280541,85983291,Other causes,2018-05-07,Auto,No,Material only,1518.0,3,Yes,Female,1962-06-19,Arkansas,715-829-4859,Gold,62,Adult,South
8623615,29500814,Crime,2017-03-09,Auto,No,Material only,2150.5,5,Yes,Male,1962-10-09,South Dakota,476-851-9768,Platinum,61,Adult,Midwest
41352743,74351384,Driver error,2018-07-20,Auto,No,Material only,12467.68137254902,1,No,Male,1986-07-02,Louisiana,372-572-7263,Silver,38,Adult,South
78204177,72363224,Natural causes,2018-01-13,Auto,No,Material only,1500.0,1,No,Male,1969-01-06,South Carolina,271-324-8534,Silver,55,Adult,South
47463520,41106063,Driver error,2018-10-03,Home,No,Material only,2830.0,1,No,Male,1988-03-26,Florida,284-876-9462,Gold,36,Adult,South
38818122,57043846,Other causes,2017-04-05,Auto,Yes,Injury only,34490.0,1,No,Male,1996-12-24,Rhode Island,756-197-4972,Silver,27,Adult,Northeast
36164960,31740446,Natural causes,2017-03-09,Auto,No,Material only,2553.0,1,Yes,Male,1973-03-26,New York,163-473-1482,Gold,51,Adult,Northeast
3271117,17690710,Crime,2017-07-28,Auto,Yes,Injury only,32180.0,1,No,Male,1973-03-03,Maine,693-739-2369,Silver,51,Adult,Northeast
73337887,50771198,Other causes,2017-04-05,Auto,Yes,Material only,1020.0,1,No,Male,1994-12-15,North Dakota,361-249-7392,Silver,29,Adult,Midwest
73456426,23460895,Other causes,2018-08-10,Auto,No,Material and injury,34994.5,1,Yes,Male,1967-01-22,Connecticut,567-179-5829,Platinum,57,Adult,Northeast
50234626,33628817,Other causes,2017-04-12,Auto,Yes,Material only,2800.0,1,No,Male,1964-08-12,Mississippi,243-497-9317,Silver,59,Adult,South
85883298,32791401,Driver error,2017-06-18,Auto,No,Material only,1630.0,1,No,Male,1994-07-27,Minnesota,421-738-4967,Platinum,30,Adult,Midwest
32178193,86491727,Driver error,2018-10-30,Home,Unknown,Material only,1860.0,1,No,Female,1997-01-29,Illinois,294-187-3286,Gold,27,Adult,Midwest
4549014,99674324,Other causes,2018-07-07,Auto,No,Injury only,21480.0,1,No,Male,1965-01-28,Utah,517-562-4916,Silver,59,Adult,West
57099061,81371138,Other causes,2017-07-28,Auto,No,Material only,3358.0,1,Yes,Female,1963-11-09,Michigan,198-641-6743,Gold,60,Adult,Midwest
16326173,30199988,Other causes,2017-07-28,Auto,No,Material only,1978.0,3,Yes,Female,1965-03-17,Wyoming,321-296-9823,Platinum,59,Adult,West
90831325,20299691,Natural causes,2017-10-04,Auto,No,Material only,2093.0,5,Yes,Male,1988-07-04,Tennessee,375-958-4571,Platinum,36,Adult,South
80286970,40591588,Driver error,2017-04-25,Auto,Unknown,Material and injury,39928.0,1,Yes,Male,1984-11-01,California,652-837-5837,Silver,39,Adult,West
86285484,28871739,Other causes,2018-10-09,Auto,No,Material only,1920.5,1,Yes,Female,1977-04-29,New York,132-423-5694,Platinum,47,Adult,Northeast
91324151,46995469,Driver error,2017-08-24,Auto,No,Material only,2520.0,1,No,Male,1973-08-23,Massachusetts,592-471-5829,Platinum,50,Adult,Northeast
71690988,8774687,Other causes,2018-01-20,Auto,No,Material only,12467.68137254902,1,No,Male,1980-05-08,Kansas,813-179-4628,Silver,44,Adult,Midwest
6365892,42083451,Driver error,2017-08-31,Auto,No,Material only,2400.0,1,No,Male,1967-11-23,Alaska,689-375-9463,Platinum,56,Adult,West
36047575,50560987,Other causes,2018-09-06,Auto,Unknown,Material and injury,21700.0,3,No,Male,1971-01-28,New Mexico,927-641-9614,Platinum,53,Adult,West
68716231,88881248,Driver error,2018-04-24,Auto,Yes,Material only,1610.0,4,No,Female,1963-05-03,South Carolina,389-128-5432,Gold,61,Adult,South
57073975,30060683,Other causes,2017-01-21,Auto,No,Material only,2160.0,1,No,Female,1983-07-02,Arkansas,549-267-4197,Gold,41,Adult,South
12839550,28999720,Crime,2017-07-01,Auto,Unknown,Material only,2360.0,1,No,Male,1968-11-02,Florida,534-219-7419,Platinum,55,Adult,South
92426104,40971431,Other causes,2017-01-14,Auto,No,Material and injury,46483.0,1,Yes,Female,1975-07-08,Delaware,519-935-1384,Platinum,49,Adult,South
97877027,46866733,Other driver error,2018-05-07,Auto,Yes,Injury only,12467.68137254902,3,No,Female,1969-01-18,Minnesota,453-351-9582,Gold,55,Adult,Midwest
24499029,6563653,Other causes,2018-06-23,Auto,Unknown,Material and injury,21530.0,2,No,Male,1976-03-02,Nevada,257-579-6281,Platinum,48,Adult,West
